,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Germany,Spain,Exited,Tahmin,date0,date,Year1,Month1,Day1
760,652,1,37,7,0.0,2,1,0,68789.93,0,1,0,0,2011-03-17,2022-07-14,2022,07,14
761,591,0,56,9,128882.49,1,1,1,196241.94,0,0,1,0,2014-11-21,2022-07-15,2022,07,15
762,581,1,71,4,0.0,2,1,1,197562.08,0,0,0,0,2011-05-19,2022-07-15,2022,07,15
763,570,0,43,9,0.0,2,0,1,11417.26,0,0,0,0,2018-06-19,2022-07-15,2022,07,15
764,663,0,42,5,124626.07,1,1,1,78004.5,0,0,0,0,2010-07-07,2022-07-15,2022,07,15
765,717,0,59,4,0.0,2,1,1,170528.63,0,0,0,0,2015-07-16,2022-07-15,2022,07,15
766,635,1,29,7,105405.97,1,1,1,149853.89,0,0,0,0,2016-04-27,2022-07-15,2022,07,15
767,699,1,64,9,113109.52,1,1,0,27980.8,0,0,1,0,2013-05-07,2022-07-15,2022,07,15
768,608,0,63,3,139529.93,2,1,1,175696.16,0,1,1,0,2010-05-20,2022-07-15,2022,07,15
769,544,0,40,7,0.0,1,0,1,161076.92,0,0,0,0,2015-04-02,2022-07-18,2022,07,18
770,737,1,45,10,0.0,2,1,0,1364.54,0,0,0,0,2018-03-28,2022-07-18,2022,07,18
771,756,0,23,1,112568.31,1,1,1,113408.11,0,0,0,0,2014-05-13,2022-07-18,2022,07,18
772,656,0,41,6,101179.23,2,1,1,35230.61,0,1,0,0,2010-04-06,2022-07-18,2022,07,18
773,505,1,29,3,145541.56,2,1,1,58019.95,1,0,0,0,2018-10-31,2022-07-18,2022,07,18
774,659,1,39,8,52106.33,2,1,1,107964.36,1,0,0,0,2012-11-05,2022-07-18,2022,07,18
775,659,0,42,2,0.0,1,0,0,162734.31,0,1,1,0,2015-04-20,2022-07-18,2022,07,18
776,546,0,58,3,106458.31,4,1,0,128881.87,1,0,1,1,2017-02-03,2022-07-18,2022,07,18
777,603,1,35,6,128993.76,2,1,0,130483.56,0,0,0,0,2010-12-20,2022-07-19,2022,07,19
778,703,0,41,6,109941.51,1,1,0,116267.28,0,0,0,0,2010-03-19,2022-07-19,2022,07,19
779,581,0,44,7,189318.16,2,1,0,45026.23,0,1,1,0,2011-09-08,2022-07-20,2022,07,20
780,803,0,45,7,0.0,2,1,1,128378.04,0,1,0,0,2018-01-24,2022-07-20,2022,07,20
781,767,0,33,1,144753.21,1,1,1,132480.75,1,0,0,0,2010-07-21,2022-07-20,2022,07,20
782,716,1,39,1,70657.61,2,1,1,76476.05,0,0,0,0,2015-03-19,2022-07-20,2022,07,20
783,619,1,58,5,152199.33,1,1,1,86022.09,0,0,0,0,2018-10-09,2022-07-20,2022,07,20
784,590,0,29,10,99250.08,1,1,1,129629.41,0,1,0,0,2016-12-15,2022-07-20,2022,07,20
785,588,1,40,5,0.0,2,0,0,100727.68,0,0,0,0,2017-05-16,2022-07-21,2022,07,21
786,599,1,50,3,121159.65,1,0,0,4033.39,0,0,1,0,2014-05-22,2022-07-21,2022,07,21
787,551,1,42,1,50194.59,1,1,1,23399.58,0,0,0,0,2016-03-04,2022-07-21,2022,07,21
788,646,0,37,7,96558.66,1,0,0,163427.18,0,0,0,0,2018-04-02,2022-07-21,2022,07,21
789,550,1,29,9,145294.08,2,1,0,147484.13,1,0,0,0,2015-08-13,2022-07-21,2022,07,21
790,517,0,59,8,154110.99,2,1,0,101240.08,1,0,1,1,2015-12-09,2022-07-21,2022,07,21
791,690,0,42,5,0.0,2,0,1,120512.08,0,0,0,0,2018-10-08,2022-07-22,2022,07,22
792,664,1,36,1,0.0,2,1,1,95372.64,0,0,0,0,2010-06-11,2022-07-22,2022,07,22
793,649,1,51,4,0.0,1,1,1,150390.57,0,1,0,0,2011-04-11,2022-07-22,2022,07,22
794,621,1,53,9,170491.84,1,1,0,35588.07,0,1,1,0,2011-01-17,2022-07-25,2022,07,25
795,661,0,41,5,28082.95,1,1,0,69586.27,0,1,1,0,2017-08-30,2022-07-25,2022,07,25
796,535,0,30,5,122924.75,1,0,0,62390.59,0,1,1,0,2010-05-05,2022-07-25,2022,07,25
797,623,1,28,7,0.0,1,0,0,129526.57,0,0,0,0,2012-08-30,2022-07-25,2022,07,25
798,646,1,46,1,170826.55,2,1,0,45041.32,1,0,0,0,2016-07-20,2022-07-25,2022,07,25
799,485,1,29,7,182123.79,1,1,0,116828.51,0,0,1,0,2018-09-27,2022-07-25,2022,07,25
800,480,0,42,1,152160.21,2,1,0,101778.9,0,0,0,0,2014-06-24,2022-07-26,2022,07,26
801,650,0,32,4,79450.09,1,1,1,118324.75,0,1,0,0,2017-09-15,2022-07-26,2022,07,26
802,610,0,37,10,140363.95,2,1,1,129563.86,0,1,0,0,2018-12-07,2022-07-26,2022,07,26
803,545,1,36,8,73211.12,2,1,0,89587.34,0,1,1,0,2015-09-08,2022-07-26,2022,07,26
804,790,1,32,3,0.0,1,1,0,91044.47,0,1,0,0,2010-10-27,2022-07-26,2022,07,26
805,647,1,51,4,131156.76,1,1,0,29883.63,1,0,0,0,2012-08-17,2022-07-26,2022,07,26
806,711,1,28,8,0.0,2,1,1,64286.39,0,0,0,0,2014-02-05,2022-07-26,2022,07,26
807,641,0,40,4,101090.27,1,1,1,51703.09,0,1,0,0,2018-01-31,2022-07-26,2022,07,26
808,636,1,36,1,0.0,3,1,1,74048.1,0,1,1,0,2013-09-27,2022-07-27,2022,07,27
809,669,1,46,3,0.0,2,0,1,8487.75,0,0,0,0,2017-04-18,2022-07-27,2022,07,27
810,672,0,53,7,0.0,1,1,1,136910.18,0,0,0,0,2010-11-16,2022-07-28,2022,07,28
811,613,0,24,7,140453.91,1,1,0,129001.3,0,0,0,0,2017-04-27,2022-07-28,2022,07,28
812,781,1,32,6,147107.91,1,1,1,40066.95,0,0,0,0,2010-11-23,2022-07-28,2022,07,28
813,609,1,39,3,121778.71,1,1,1,138399.67,0,0,0,0,2010-12-17,2022-07-28,2022,07,28
814,850,1,31,6,131996.66,2,1,1,178747.43,0,0,0,0,2011-11-03,2022-07-28,2022,07,28
815,690,1,36,7,101583.11,2,1,0,123775.15,0,0,0,0,2013-10-24,2022-07-28,2022,07,28
816,618,0,40,1,133245.52,2,1,1,54495.82,1,0,0,0,2011-02-11,2022-07-28,2022,07,28
817,733,0,44,6,168165.84,1,0,1,197193.49,0,0,0,0,2010-01-25,2022-07-29,2022,07,29
818,742,1,27,0,0.0,2,0,1,131534.96,0,0,0,0,2016-06-08,2022-07-29,2022,07,29
819,697,1,27,8,141223.68,2,1,0,90591.15,0,0,0,0,2012-04-27,2022-07-29,2022,07,29
820,704,1,48,8,167997.6,1,1,1,173498.45,0,1,0,0,2015-08-28,2022-08-01,2022,08,01
821,619,0,28,6,99152.73,2,1,0,48475.12,1,0,0,0,2015-06-26,2022-08-01,2022,08,01
822,706,1,38,1,0.0,2,1,0,122379.54,0,0,0,0,2011-05-24,2022-08-01,2022,08,01
823,640,1,40,8,110340.68,1,1,1,157886.6,0,0,0,0,2013-09-16,2022-08-01,2022,08,01
824,492,0,52,8,125396.24,1,1,0,10014.72,1,0,1,1,2013-06-12,2022-08-01,2022,08,01
825,579,1,40,10,45408.85,2,1,0,18732.91,1,0,0,0,2017-04-25,2022-08-01,2022,08,01
826,525,1,35,7,165358.77,1,0,1,94738.54,0,0,0,0,2010-11-23,2022-08-02,2022,08,02
827,479,1,47,1,0.0,1,1,0,95270.83,0,0,0,0,2018-05-30,2022-08-02,2022,08,02
828,618,1,44,5,157955.83,2,0,0,139297.71,1,0,0,0,2016-10-28,2022-08-02,2022,08,02
829,644,1,28,7,155060.41,1,1,0,29179.52,0,0,0,0,2013-10-09,2022-08-02,2022,08,02
830,582,0,39,1,132077.48,2,1,0,192255.15,0,0,0,0,2016-11-15,2022-08-02,2022,08,02
831,652,1,36,1,0.0,2,1,1,151314.98,0,0,0,0,2013-02-06,2022-08-02,2022,08,02
832,775,0,30,5,0.0,1,1,0,193880.6,0,0,1,0,2010-08-19,2022-08-02,2022,08,02
833,474,0,30,9,0.0,2,0,0,63158.22,0,0,0,0,2016-08-26,2022-08-02,2022,08,02
834,814,0,36,6,0.0,2,1,1,98657.01,0,0,0,0,2015-03-17,2022-08-02,2022,08,02
835,577,1,60,10,125389.7,2,1,1,178616.73,0,0,0,0,2011-07-26,2022-08-03,2022,08,03
836,815,1,37,1,166115.42,1,1,0,67208.3,0,0,0,0,2017-02-08,2022-08-03,2022,08,03
837,654,1,29,4,132954.64,1,1,1,146715.07,0,0,0,0,2017-03-31,2022-08-03,2022,08,03
838,686,1,33,9,141918.09,2,0,1,184036.47,1,0,0,0,2018-03-27,2022-08-03,2022,08,03
839,658,1,21,7,0.0,2,0,1,154279.87,0,1,0,0,2018-09-12,2022-08-03,2022,08,03
840,686,1,39,3,129626.19,2,1,1,103220.56,1,0,0,0,2014-02-13,2022-08-03,2022,08,03
841,681,0,63,7,0.0,2,1,1,55054.48,0,0,0,0,2014-02-13,2022-08-03,2022,08,03
842,526,1,28,1,112070.44,1,0,1,126281.83,0,0,0,0,2010-08-10,2022-08-03,2022,08,03
843,621,1,34,6,0.0,2,1,1,99128.13,0,0,0,0,2016-08-03,2022-08-03,2022,08,03
844,350,0,60,3,0.0,1,0,0,113796.15,0,0,1,1,2011-08-22,2022-08-04,2022,08,04
845,564,1,37,9,100252.18,1,1,1,146033.52,0,1,0,0,2015-10-15,2022-08-04,2022,08,04
846,669,1,37,4,0.0,1,1,0,132540.33,0,0,0,0,2010-04-06,2022-08-04,2022,08,04
847,479,1,34,5,117593.48,2,0,0,113308.29,0,0,0,0,2011-07-18,2022-08-04,2022,08,04
848,661,0,31,3,136067.82,2,1,0,65567.91,0,0,0,0,2013-02-05,2022-08-04,2022,08,04
849,765,1,40,6,138033.55,1,1,1,67972.45,0,0,0,0,2014-06-17,2022-08-04,2022,08,04
850,622,0,31,1,89688.94,1,1,1,152305.47,0,0,0,0,2013-11-13,2022-08-04,2022,08,04
851,611,0,36,10,103294.56,1,1,0,160548.12,1,0,0,0,2018-03-01,2022-08-05,2022,08,05
852,576,1,55,9,0.0,2,1,1,94450.97,0,0,0,0,2015-03-31,2022-08-05,2022,08,05
853,493,0,31,3,0.0,1,1,1,176570.28,0,0,1,0,2013-02-20,2022-08-05,2022,08,05
854,714,1,52,4,100755.66,1,1,1,186775.25,0,0,0,0,2011-07-11,2022-08-05,2022,08,05
855,517,1,41,2,0.0,2,0,1,75937.47,0,0,0,0,2011-11-21,2022-08-08,2022,08,08
856,708,0,42,8,192390.52,2,1,0,823.36,1,0,0,0,2012-11-30,2022-08-08,2022,08,08
857,690,1,49,8,116622.73,1,0,1,51011.29,0,1,0,0,2010-05-14,2022-08-08,2022,08,08
858,754,1,38,2,0.0,2,1,0,180698.32,0,0,0,0,2013-05-15,2022-08-08,2022,08,08
859,611,1,68,5,82547.11,2,1,1,146448.01,0,0,0,1,2015-07-09,2022-08-09,2022,08,09
860,612,0,36,2,130700.92,2,0,0,77592.8,1,0,0,0,2013-01-17,2022-08-09,2022,08,09
861,615,1,49,3,0.0,2,1,1,49872.33,0,0,0,0,2012-06-15,2022-08-09,2022,08,09
862,560,1,50,3,0.0,2,1,0,84531.79,0,0,0,0,2010-06-30,2022-08-10,2022,08,10
863,537,0,38,1,96939.06,1,1,1,102606.92,0,1,0,0,2013-04-16,2022-08-10,2022,08,10
864,783,0,44,3,81811.71,1,1,0,164213.53,0,1,1,0,2018-04-17,2022-08-10,2022,08,10
865,523,0,28,2,121164.11,1,1,1,59938.81,0,0,0,0,2011-04-01,2022-08-10,2022,08,10
866,603,1,44,9,0.0,1,1,0,138328.24,0,0,0,0,2013-12-04,2022-08-10,2022,08,10
867,686,1,22,5,0.0,2,1,0,158974.45,0,1,0,0,2018-03-27,2022-08-10,2022,08,10
868,520,0,31,3,108914.17,1,1,1,183572.39,1,0,1,0,2015-09-02,2022-08-11,2022,08,11
869,629,0,44,6,125512.98,2,0,0,79082.76,0,1,0,0,2017-05-29,2022-08-11,2022,08,11
870,580,1,32,9,142188.2,2,0,1,128028.6,0,1,0,0,2015-10-27,2022-08-11,2022,08,11
871,602,1,29,5,103907.28,1,1,0,161229.84,0,1,0,0,2014-05-09,2022-08-12,2022,08,12
872,574,0,39,2,122524.61,2,1,0,88463.63,0,0,0,0,2018-09-20,2022-08-12,2022,08,12
873,613,1,44,3,0.0,2,0,1,136491.72,0,0,0,0,2015-06-19,2022-08-12,2022,08,12
874,709,0,36,8,0.0,2,1,1,69676.55,0,0,0,0,2017-11-21,2022-08-12,2022,08,12
875,502,0,33,6,125241.17,2,1,1,158736.07,1,0,0,0,2017-10-06,2022-08-15,2022,08,15
876,733,0,33,7,187257.94,1,0,1,190430.81,1,0,0,0,2012-09-25,2022-08-15,2022,08,15
877,812,1,29,6,0.0,2,0,0,168023.6,0,0,0,0,2011-09-12,2022-08-15,2022,08,15
878,850,1,31,1,96399.31,2,1,0,106534.15,0,0,0,0,2016-05-12,2022-08-16,2022,08,16
879,584,0,37,1,0.0,2,1,1,180363.56,0,0,0,0,2016-04-18,2022-08-16,2022,08,16
880,849,1,41,10,84622.13,1,1,1,198072.16,1,0,0,0,2011-01-18,2022-08-17,2022,08,17
881,715,1,40,7,0.0,1,1,1,141359.11,0,0,0,0,2010-01-11,2022-08-17,2022,08,17
882,509,0,46,1,0.0,1,1,0,71244.59,0,0,1,0,2015-07-03,2022-08-17,2022,08,17
883,747,0,41,5,94521.17,2,1,0,194926.86,0,1,0,0,2011-06-07,2022-08-17,2022,08,17
884,646,1,18,10,0.0,2,0,1,52795.15,0,0,0,0,2016-02-23,2022-08-17,2022,08,17
885,486,0,39,8,97819.36,1,0,1,120531.31,0,0,0,0,2015-04-27,2022-08-17,2022,08,17
886,542,0,25,7,0.0,2,0,1,82393.08,0,0,0,0,2017-08-15,2022-08-17,2022,08,17
887,682,1,24,9,57929.81,2,0,0,53134.3,1,0,0,0,2017-03-29,2022-08-17,2022,08,17
888,651,1,36,7,0.0,2,1,0,13898.31,0,0,0,0,2017-08-29,2022-08-18,2022,08,18
889,516,1,50,7,139675.07,2,1,0,45591.23,1,0,0,1,2014-08-21,2022-08-18,2022,08,18
890,649,1,24,7,101195.23,1,0,0,133091.32,1,0,0,0,2017-01-19,2022-08-18,2022,08,18
891,660,1,24,5,85089.3,1,1,1,71638.0,1,0,0,0,2015-02-12,2022-08-18,2022,08,18
892,605,0,34,2,0.0,1,0,0,35982.42,0,0,0,0,2011-12-20,2022-08-19,2022,08,19
893,474,1,37,3,0.0,2,0,0,57175.32,0,1,0,0,2014-05-20,2022-08-19,2022,08,19
894,804,0,33,10,138335.96,1,1,1,80483.76,1,0,0,0,2014-08-18,2022-08-19,2022,08,19
895,680,1,33,10,183768.47,1,1,0,164119.35,0,0,0,0,2018-11-19,2022-08-19,2022,08,19
896,565,0,32,4,90322.99,2,0,1,118740.37,1,0,0,0,2013-12-19,2022-08-19,2022,08,19
897,635,0,40,10,123497.58,1,1,0,131953.23,0,0,1,0,2018-04-27,2022-08-22,2022,08,22
898,681,0,79,0,0.0,2,0,1,170968.99,0,0,0,0,2017-02-16,2022-08-22,2022,08,22
899,833,1,59,1,130854.59,1,1,1,30722.52,1,0,1,0,2014-07-01,2022-08-22,2022,08,22
900,823,1,71,5,149105.08,1,0,1,162683.06,0,0,0,0,2017-01-17,2022-08-22,2022,08,22
901,634,1,44,9,149961.11,1,1,0,57121.51,0,0,0,0,2014-03-26,2022-08-22,2022,08,22
902,698,1,44,10,116363.37,2,1,0,198059.16,1,0,0,0,2015-09-28,2022-08-22,2022,08,22
903,696,1,38,6,142316.14,1,1,1,8018.49,1,0,0,0,2011-05-19,2022-08-22,2022,08,22
904,635,1,41,1,0.0,2,1,0,175611.5,0,1,0,0,2017-11-02,2022-08-23,2022,08,23
905,698,1,39,9,133191.19,2,0,1,53289.49,1,0,0,0,2018-03-08,2022-08-23,2022,08,23
906,689,0,63,1,0.0,2,1,1,186526.12,0,1,0,0,2012-11-07,2022-08-23,2022,08,23
907,646,1,69,10,115462.44,1,1,0,40421.87,0,1,0,1,2016-01-14,2022-08-24,2022,08,24
908,722,0,35,2,163943.89,2,1,1,15068.18,0,0,0,0,2018-05-15,2022-08-24,2022,08,24
909,628,0,46,1,46870.43,4,1,0,31272.14,0,0,1,0,2013-12-09,2022-08-25,2022,08,25
910,744,1,29,1,43504.42,1,1,1,119327.75,0,0,0,0,2017-06-09,2022-08-25,2022,08,25
911,576,1,33,3,0.0,2,0,1,190112.05,0,1,0,0,2011-05-27,2022-08-26,2022,08,26
912,585,1,36,7,0.0,2,1,0,94283.09,0,0,0,0,2012-11-01,2022-08-26,2022,08,26
913,479,1,51,1,107714.74,3,1,0,86128.21,1,0,1,1,2014-12-11,2022-08-26,2022,08,26
914,601,0,43,2,0.0,1,1,0,49713.87,0,0,1,0,2017-03-21,2022-08-26,2022,08,26
915,508,0,38,3,166328.65,2,0,1,22614.19,0,0,0,0,2017-08-14,2022-08-26,2022,08,26
916,634,1,24,8,103097.85,1,1,1,157577.29,1,0,0,0,2012-08-30,2022-08-26,2022,08,26
917,445,0,48,7,168286.58,1,1,0,16645.77,1,0,1,1,2017-11-29,2022-08-26,2022,08,26
918,682,1,46,7,128029.72,1,1,1,62615.35,0,1,0,0,2014-01-03,2022-08-26,2022,08,26
919,646,1,25,5,182876.88,2,1,1,42537.59,0,1,1,0,2011-12-28,2022-08-26,2022,08,26
920,722,0,48,10,138311.76,1,1,1,3472.63,1,0,1,0,2018-06-07,2022-08-26,2022,08,26
921,651,0,42,1,116646.76,1,1,0,44731.8,1,0,1,0,2013-06-03,2022-08-29,2022,08,29
922,776,1,38,5,112281.7,1,0,1,89893.6,1,0,0,0,2016-12-29,2022-08-29,2022,08,29
923,755,1,34,3,0.0,2,1,1,158816.03,0,0,0,0,2016-08-02,2022-08-29,2022,08,29
924,575,1,46,1,0.0,2,1,1,65998.26,0,0,0,0,2017-09-07,2022-08-29,2022,08,29
925,660,0,20,6,167685.56,1,1,0,57929.9,0,0,0,0,2011-10-14,2022-08-29,2022,08,29
926,593,0,46,7,98752.51,1,1,0,145560.38,0,0,0,0,2016-08-09,2022-08-30,2022,08,30
927,621,1,27,1,74298.43,1,1,1,52581.96,1,0,0,0,2013-12-24,2022-08-30,2022,08,30
928,704,1,24,10,122109.78,1,1,1,127654.37,0,1,0,0,2018-08-23,2022-08-30,2022,08,30
929,739,1,40,5,149131.03,3,1,1,60036.99,1,0,1,0,2016-12-05,2022-08-30,2022,08,30
930,644,0,40,10,139180.97,1,1,1,19959.67,0,0,0,0,2016-12-30,2022-08-30,2022,08,30
931,637,0,46,2,143500.82,1,1,0,166996.46,1,0,1,0,2018-11-16,2022-08-30,2022,08,30
932,603,0,39,9,76769.68,1,0,0,48224.72,0,0,0,0,2010-10-29,2022-08-30,2022,08,30
933,501,1,40,4,125832.2,1,1,1,100433.83,0,0,0,0,2014-04-01,2022-08-31,2022,08,31
934,706,1,67,1,123276.69,2,1,1,86507.88,1,0,1,0,2011-06-13,2022-08-31,2022,08,31
935,434,1,41,4,108128.52,1,0,1,56784.11,0,0,0,0,2010-10-07,2022-08-31,2022,08,31
936,734,0,40,9,176914.8,1,1,1,12799.23,0,0,0,0,2018-04-02,2022-08-31,2022,08,31
937,760,1,28,1,141038.57,2,0,0,16287.38,0,1,0,0,2010-01-06,2022-08-31,2022,08,31
938,709,1,30,9,115479.48,2,1,1,134732.99,1,0,0,0,2011-05-26,2022-08-31,2022,08,31
939,588,0,35,0,0.0,2,1,1,155485.24,0,0,0,0,2017-11-06,2022-09-01,2022,09,01
940,512,0,31,7,0.0,2,0,0,49326.07,0,0,0,0,2016-06-27,2022-09-01,2022,09,01
941,669,0,47,9,61196.54,1,1,0,58170.24,0,0,0,0,2017-01-20,2022-09-01,2022,09,01
942,516,0,45,8,109044.3,1,0,1,115818.16,0,1,0,0,2017-01-25,2022-09-01,2022,09,01
943,749,0,40,8,141782.57,2,0,0,86333.63,1,0,0,0,2011-06-14,2022-09-01,2022,09,01
944,673,0,69,3,78833.15,2,1,1,37196.15,1,0,0,0,2013-05-30,2022-09-02,2022,09,02
945,679,1,52,9,135870.01,2,0,0,54038.62,1,0,0,0,2013-04-30,2022-09-02,2022,09,02
946,539,1,39,3,0.0,2,1,0,36692.17,0,0,0,0,2017-06-19,2022-09-02,2022,09,02
947,726,0,34,0,185734.75,1,1,1,102036.82,0,0,0,0,2012-10-22,2022-09-02,2022,09,02
948,610,1,41,6,0.0,3,0,0,56118.81,0,0,1,0,2012-02-10,2022-09-02,2022,09,02
949,698,1,45,5,164450.94,1,1,0,141970.02,0,1,1,0,2018-04-06,2022-09-02,2022,09,02
950,575,0,57,8,137936.94,1,1,1,84475.13,0,0,0,1,2012-09-10,2022-09-02,2022,09,02
951,628,0,22,3,0.0,1,1,0,85426.28,0,1,0,0,2015-11-16,2022-09-02,2022,09,02
952,546,1,28,8,0.0,1,1,0,159254.29,0,0,0,0,2014-02-24,2022-09-05,2022,09,05
953,610,1,37,0,0.0,1,1,0,114514.64,0,0,0,0,2016-08-18,2022-09-05,2022,09,05
954,831,0,32,2,146033.62,1,1,0,191260.74,0,0,0,0,2017-08-30,2022-09-05,2022,09,05
955,581,1,28,3,104367.5,1,1,1,29937.75,0,0,0,0,2015-10-20,2022-09-06,2022,09,06
956,661,0,31,7,144162.3,2,1,1,14490.79,0,0,0,0,2015-04-13,2022-09-06,2022,09,06
957,729,1,44,4,107726.93,2,1,0,153064.87,0,1,0,0,2013-01-23,2022-09-06,2022,09,06
958,745,1,45,10,117231.63,3,1,1,122381.02,1,0,1,0,2010-10-19,2022-09-06,2022,09,06
959,709,1,23,10,0.0,2,0,0,129590.18,0,1,0,0,2014-03-27,2022-09-06,2022,09,06
960,655,0,37,7,111852.84,2,1,0,10511.13,0,0,0,0,2018-01-22,2022-09-07,2022,09,07
961,686,0,39,3,111695.62,1,0,0,136643.84,0,0,0,0,2016-08-02,2022-09-07,2022,09,07
962,589,1,38,2,0.0,1,1,0,79915.28,0,0,0,0,2018-02-12,2022-09-07,2022,09,07
963,623,0,40,4,0.0,3,1,0,31669.18,0,1,0,0,2018-08-27,2022-09-07,2022,09,07
964,585,0,35,2,0.0,2,1,0,98621.04,0,0,1,0,2016-08-03,2022-09-08,2022,09,08
965,499,1,35,10,0.0,2,1,0,10722.54,0,0,0,0,2011-01-11,2022-09-08,2022,09,08
966,605,0,51,9,104760.82,1,1,1,165574.54,0,0,1,0,2014-08-12,2022-09-08,2022,09,08
967,554,0,38,3,138731.95,1,1,1,194138.36,0,0,0,0,2016-09-05,2022-09-08,2022,09,08
968,603,1,51,8,186825.57,1,1,0,93739.71,0,0,1,0,2017-08-24,2022-09-09,2022,09,09
969,538,0,42,4,80380.24,1,1,0,119216.46,1,0,0,0,2012-12-28,2022-09-09,2022,09,09
970,692,0,47,3,0.0,2,1,0,150802.41,0,1,1,0,2014-10-30,2022-09-09,2022,09,09
971,644,1,31,5,0.0,2,1,1,41872.17,0,0,0,0,2015-01-07,2022-09-09,2022,09,09
972,513,0,37,6,0.0,2,1,0,110142.34,0,0,0,0,2016-10-25,2022-09-09,2022,09,09
973,669,1,43,1,163159.85,1,0,1,15602.8,0,0,0,0,2017-10-17,2022-09-09,2022,09,09
974,709,1,62,3,0.0,2,1,1,82195.15,0,1,0,0,2015-05-22,2022-09-09,2022,09,09
975,712,1,28,4,145605.44,1,0,1,93883.53,1,0,0,0,2011-03-11,2022-09-12,2022,09,12
976,351,0,57,4,163146.46,1,1,0,169621.69,1,0,1,1,2015-04-21,2022-09-12,2022,09,12
977,728,1,33,8,129907.63,1,0,1,36083.96,0,0,0,0,2015-01-30,2022-09-12,2022,09,12
978,580,0,36,3,74974.89,1,1,1,12099.67,1,0,0,0,2012-03-23,2022-09-12,2022,09,12
979,646,0,42,3,99836.47,1,0,1,22909.56,0,1,0,0,2012-12-10,2022-09-12,2022,09,12
980,694,1,47,4,0.0,2,1,0,197528.62,0,0,0,0,2012-09-27,2022-09-12,2022,09,12
981,712,1,27,8,113174.21,2,1,0,147261.58,1,0,0,0,2010-03-09,2022-09-13,2022,09,13
982,584,0,36,4,109646.83,1,1,1,70240.79,1,0,0,0,2012-06-06,2022-09-13,2022,09,13
983,535,0,27,6,0.0,2,0,1,49775.58,0,0,0,0,2017-10-26,2022-09-13,2022,09,13
984,639,1,34,7,149940.04,2,0,0,156648.81,0,1,0,0,2011-10-07,2022-09-13,2022,09,13
985,732,0,33,8,111379.55,1,1,1,45098.62,0,1,0,0,2012-09-03,2022-09-13,2022,09,13
986,681,1,31,4,97338.19,2,0,0,48226.76,1,0,0,0,2014-03-31,2022-09-13,2022,09,13
987,632,1,41,3,126550.7,1,0,0,177644.52,1,0,1,0,2012-10-29,2022-09-14,2022,09,14
988,769,1,29,4,145471.37,1,1,0,188382.77,0,0,0,0,2014-07-02,2022-09-14,2022,09,14
989,825,0,35,6,118336.95,1,1,0,26342.33,1,0,1,0,2018-08-14,2022-09-14,2022,09,14
990,841,1,28,4,0.0,2,1,1,179436.6,0,1,0,0,2016-09-21,2022-09-15,2022,09,15
991,627,0,33,4,83199.05,1,0,0,159334.93,1,0,0,0,2012-04-12,2022-09-15,2022,09,15
992,742,1,24,8,0.0,2,1,0,4070.28,0,1,0,0,2015-02-18,2022-09-16,2022,09,16
993,571,0,23,10,151097.28,1,0,1,17163.75,0,0,0,0,2012-07-24,2022-09-16,2022,09,16
994,763,1,32,9,160680.41,1,1,0,30886.35,1,0,0,0,2010-01-12,2022-09-16,2022,09,16
995,567,1,59,3,0.0,2,1,0,25843.7,0,0,1,0,2011-01-13,2022-09-16,2022,09,16
996,636,1,34,8,0.0,2,1,0,38570.13,0,0,0,0,2016-02-05,2022-09-16,2022,09,16
997,690,0,26,3,118097.87,1,1,0,61257.83,0,0,0,0,2015-05-14,2022-09-19,2022,09,19
998,452,1,44,3,88915.85,1,1,0,69697.74,0,1,0,0,2012-02-21,2022-09-19,2022,09,19
999,793,1,56,8,119496.25,2,1,0,29880.99,0,0,0,0,2013-11-12,2022-09-19,2022,09,19
1000,605,1,41,5,91612.91,1,1,1,28427.84,0,0,0,0,2010-12-30,2022-09-19,2022,09,19
1001,752,0,53,8,114233.18,1,1,1,51587.04,0,0,0,0,2011-12-13,2022-09-19,2022,09,19
1002,569,1,38,8,0.0,2,0,0,79618.79,0,1,0,0,2012-08-17,2022-09-19,2022,09,19
1003,710,1,54,6,171137.62,1,1,1,167023.95,0,0,1,0,2011-11-24,2022-09-19,2022,09,19
1004,411,0,54,9,0.0,1,0,1,76621.49,0,0,0,1,2011-05-12,2022-09-19,2022,09,19
1005,818,1,36,4,0.0,2,1,1,8037.03,0,0,0,0,2015-09-08,2022-09-19,2022,09,19
1006,788,0,42,6,138650.49,2,1,0,64746.07,1,0,0,0,2016-10-07,2022-09-20,2022,09,20
1007,530,1,52,1,106723.28,1,0,0,109960.4,0,0,1,0,2012-05-23,2022-09-20,2022,09,20
1008,590,0,29,2,166930.76,2,1,0,122487.73,0,1,0,0,2017-03-03,2022-09-20,2022,09,20
1009,640,1,39,3,0.0,1,1,1,105997.25,0,1,0,0,2018-07-16,2022-09-20,2022,09,20
1010,734,1,34,6,133598.4,1,1,1,13107.24,0,0,0,0,2017-05-02,2022-09-20,2022,09,20
1011,581,0,46,1,0.0,2,1,0,104272.04,0,1,0,0,2011-10-20,2022-09-20,2022,09,20
1012,759,0,39,6,0.0,2,1,1,140497.67,0,0,0,0,2012-10-03,2022-09-20,2022,09,20
1013,645,1,41,7,0.0,1,0,1,28667.56,0,0,0,0,2013-11-21,2022-09-21,2022,09,21
